source_type,symbol,address,section,symbol_type,size,scope,data_type,owner_source_path,owner_section,evidence_ref,source_origin
data_symbol,__OSSystemCallVectorStart,0x8034AB80,.text,label,,global,,src/dolphin/os/OSSync.c,.text,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=18645,symbols_txt
data_symbol,__OSSystemCallVectorEnd,0x8034AB9C,.text,label,,global,,src/dolphin/os/OSSync.c,.text,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=18646,symbols_txt
data_symbol,__init_cpp_exceptions_reference,0x803B7240,.ctors,object,0x4,global,,src/Runtime/__init_cpp_exceptions.c,.ctors,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=19998,symbols_txt
data_symbol,_ctors,0x803B7240,.ctors,label,,global,4byte,src/Runtime/__init_cpp_exceptions.c,.ctors,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=19999,symbols_txt
data_symbol,__sinit_trigf_c_reference,0x803B7244,.ctors,object,0x4,global,,src/MSL/trigf.c,.ctors,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20000,symbols_txt
data_symbol,__destroy_global_chain_reference,0x803B7260,.dtors,object,0x4,global,,src/Runtime/__init_cpp_exceptions.c,.dtors,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20001,symbols_txt
data_symbol,_dtors,0x803B7260,.dtors,label,,global,4byte,src/Runtime/__init_cpp_exceptions.c,.dtors,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20002,symbols_txt
data_symbol,__fini_cpp_exceptions_reference,0x803B7264,.dtors,object,0x4,global,,src/Runtime/__init_cpp_exceptions.c,.dtors,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20003,symbols_txt
data_symbol,__destroy_global_chain_reference,0x803B7268,.dtors,object,0x4,local,,src/Runtime/global_destructor_chain.c,.dtors,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20004,symbols_txt
data_symbol,lb_803B7280,0x803B7280,.rodata,object,0x28,global,4byte,src/melee/lb/lbspdisplay.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20005,symbols_txt
data_symbol,lb_803B72A8,0x803B72A8,.rodata,object,0xC,global,4byte,src/melee/lb/lbspdisplay.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20006,symbols_txt
data_symbol,lb_803B72B4,0x803B72B4,.rodata,object,0xC,global,4byte,src/melee/lb/lbspdisplay.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20007,symbols_txt
data_symbol,lbDvd_803B72C0,0x803B72C0,.rodata,object,0xC,local,4byte,src/melee/lb/lbdvd.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20008,symbols_txt
data_symbol,lbl_803B72CC,0x803B72CC,.rodata,object,0x30,local,4byte,src/melee/lb/lbdvd.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20009,symbols_txt
data_symbol,atanf_lookup,0x803B7300,.rodata,object,0xB8,local,float,src/melee/lb/lbrefract.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20010,symbols_txt
data_symbol,cm_803B73B8,0x803B73B8,.rodata,object,0xC,global,4byte,src/melee/cm/camera.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20011,symbols_txt
data_symbol,cm_803B73C4,0x803B73C4,.rodata,object,0xC,global,4byte,src/melee/cm/camera.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20012,symbols_txt
data_symbol,cm_803B73D0,0x803B73D0,.rodata,object,0xC,global,4byte,src/melee/cm/camera.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20013,symbols_txt
data_symbol,cm_803B73DC,0x803B73DC,.rodata,object,0xC,global,4byte,src/melee/cm/camera.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20014,symbols_txt
data_symbol,mpIsland_TerrainPalette,0x803B73E8,.rodata,object,0xA0,global,4byte,src/melee/mp/mpisland.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20015,symbols_txt
data_symbol,Fighter_803B7488,0x803B7488,.rodata,object,0xC,global,4byte,src/melee/ft/fighter.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20016,symbols_txt
data_symbol,vec3_803B7494,0x803B7494,.rodata,object,0xC,global,4byte,src/melee/ft/fighter.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20017,symbols_txt
data_symbol,ftCo_803B74A0,0x803B74A0,.rodata,object,0xC,global,4byte,src/melee/ft/ftcommon.c,.rodata,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=20018,symbols_txt
